## Profile File Version 1.00
## Output by Program MBgrdviz
## Program Version $Id: mbgrdviz_callbacks.c 2268 2016-03-15 02:11:26Z caress $
## MB-System Version 5.5.2268
## Run by user <eve> on cpu <guate.shore.mbari.org> at <Fri Jul  1 14:24:07 2016>
## Number of profile points: 26055
## Profile point format:
##   <lateral distance (m)> <topography (m)> <boundary (boolean)> <longitude (deg)> <latitude (deg)> <distance over topo (m)> <bearing (deg)> <slope (m/m)>
## PROFILESOURCE Route
## PROFILELENGTH 19988.454293
## PROFILEZMIN -721.400523
## PROFILEZMAX 26055.000000
## PROFILEPOINTS 26055
#- Subsetted for "on bottom" time of BED09 during 9 January 2017 event - it floated up
lat_dist_m topo_m boundary long lat dist_topo_m bearing slope
7025.595757 -362.762853 0 -121.862688 36.798193 7213.844005 188.530806 0.076630
7026.608764 -362.832892 0 -121.862690 36.798184 7214.859431 188.530808 0.084182
7027.621771 -362.933407 0 -121.862692 36.798175 7215.877413 188.530811 0.093514
7027.909474 -362.954526 0 -121.862692 36.798172 7216.165889 188.530812 0.005847
7028.337513 -362.929222 1 -121.862693 36.798168 7216.594675 188.530813 0.045969
7028.643748 -362.988280 0 -121.862694 36.798166 7216.906553 195.945222 0.104156
7029.687322 -363.069813 0 -121.862698 36.798157 7217.953307 195.945224 0.089342
7030.730895 -363.174750 0 -121.862701 36.798148 7219.002143 195.945228 0.046050
7031.591670 -363.157509 0 -121.862704 36.798140 7219.863091 195.945232 0.027957
7031.774469 -363.145574 0 -121.862704 36.798139 7220.046279 195.945235 0.063702
7032.818042 -363.079386 0 -121.862708 36.798130 7221.091949 195.945236 0.040536
7033.861616 -363.060969 0 -121.862711 36.798121 7222.135685 195.945240 0.002364
7034.905189 -363.084320 0 -121.862714 36.798112 7223.179520 195.945244 0.025905
7035.085315 -363.092668 0 -121.862715 36.798110 7223.359838 195.945247 0.048145
7035.948762 -363.134563 0 -121.862718 36.798103 7224.224302 195.945249 0.011811
7036.992336 -363.115193 0 -121.862721 36.798094 7225.268055 195.945252 0.011224
7038.035909 -363.111138 0 -121.862724 36.798085 7226.311637 195.945256 0.010653
7038.578959 -363.132094 0 -121.862726 36.798080 7226.855090 195.945260 0.042679
7039.079483 -363.155677 0 -121.862728 36.798076 7227.356170 195.945261 0.041110
7040.123056 -363.195571 0 -121.862731 36.798067 7228.400506 195.945265 0.067289
7041.166630 -363.296119 0 -121.862734 36.798058 7229.448912 195.945269 0.088352
7042.072603 -363.367818 0 -121.862737 36.798050 7230.357718 195.945272 0.081182
7042.210203 -363.380838 0 -121.862738 36.798049 7230.495933 195.945274 0.090045
7043.253777 -363.474177 0 -121.862741 36.798040 7231.543672 195.945277 0.065529
7044.297351 -363.517607 0 -121.862744 36.798031 7232.588149 195.945281 0.015832
7045.340924 -363.507221 0 -121.862748 36.798022 7233.631774 195.945284 0.000045
7045.566248 -363.517664 0 -121.862748 36.798020 7233.857340 195.945287 0.064690
7046.384498 -363.574730 0 -121.862751 36.798013 7234.677577 195.945289 0.073571
7047.428071 -363.654641 0 -121.862754 36.798004 7235.724206 195.945293 0.088823
7048.471645 -363.760117 0 -121.862758 36.797995 7236.773096 195.945297 0.096290
7049.059892 -363.811770 0 -121.862760 36.797990 7237.363607 195.945300 0.097398
7049.515218 -363.861758 0 -121.862761 36.797986 7237.821669 195.945302 0.131574
7050.558792 -364.008986 0 -121.862764 36.797977 7238.875577 195.945305 0.100449
7051.602366 -364.071411 0 -121.862768 36.797968 7239.921016 195.945309 0.067244
7052.553537 -364.143121 0 -121.862771 36.797959 7240.874886 195.945312 0.075334
7052.645939 -364.150028 0 -121.862771 36.797959 7240.967546 195.945315 0.076863
7053.689513 -364.230435 0 -121.862774 36.797950 7242.014213 195.945317 0.063462
7054.733086 -364.282482 0 -121.862778 36.797941 7243.059084 195.945321 0.048059
7055.776660 -364.330742 0 -121.862781 36.797932 7244.103773 195.945325 0.031964
7056.047182 -364.324486 0 -121.862782 36.797929 7244.374367 195.945328 0.000844
7056.820234 -364.331623 0 -121.862785 36.797922 7245.147452 195.945329 0.045801
7057.863807 -364.407690 0 -121.862788 36.797913 7246.193794 195.945333 0.110053
7058.907381 -364.561320 0 -121.862791 36.797904 7247.248615 195.945337 0.135896
7059.540826 -364.635591 0 -121.862793 36.797899 7247.886400 195.945340 0.106720
7059.950955 -364.672690 0 -121.862795 36.797895 7248.298203 195.945342 0.084943
7060.994528 -364.759073 0 -121.862798 36.797886 7249.345345 195.945345 0.097403
7062.038102 -364.875985 0 -121.862801 36.797877 7250.395448 195.945349 0.064728
7063.034471 -364.891115 0 -121.862804 36.797869 7251.391932 195.945353 0.015208
7063.081676 -364.891856 0 -121.862805 36.797868 7251.439142 195.945356 0.010873
7064.125249 -364.879255 0 -121.862808 36.797859 7252.482792 195.945357 0.016019
7065.168823 -364.858421 0 -121.862811 36.797850 7253.526573 195.945361 0.011905
7066.212397 -364.854407 0 -121.862815 36.797841 7254.570155 195.945365 0.005037
7066.528116 -364.851575 0 -121.862816 36.797839 7254.885887 195.945368 0.010465
7067.255970 -364.843487 0 -121.862818 36.797832 7255.613786 195.945369 0.011482
7068.299544 -364.831235 0 -121.862821 36.797823 7256.657432 195.945373 0.015148
7069.343118 -364.811870 0 -121.862825 36.797814 7257.701185 195.945377 0.023180
7070.021761 -364.791313 0 -121.862827 36.797808 7258.380140 195.945380 0.032582
7070.386692 -364.777869 0 -121.862828 36.797805 7258.745318 195.945382 0.032387
7071.430265 -364.745696 0 -121.862831 36.797796 7259.789387 195.945385 0.031875
7072.473839 -364.711341 0 -121.862835 36.797787 7260.833526 195.945389 0.019548
7073.515407 -364.704936 0 -121.862838 36.797778 7261.875114 195.945393 0.006093
7073.517413 -364.704983 0 -121.862838 36.797778 7261.877120 195.945353 0.033914
7074.560987 -364.740396 0 -121.862841 36.797769 7262.921295 195.945397 0.051415
7075.604560 -364.812294 0 -121.862845 36.797760 7263.967342 195.945401 0.064239
7076.648134 -364.874472 0 -121.862848 36.797751 7265.012767 195.945405 0.064477
7077.009052 -364.902852 0 -121.862849 36.797748 7265.374799 195.945408 0.067513
7077.691708 -364.944927 0 -121.862851 36.797742 7266.058750 195.945409 0.035519
7078.735282 -364.964166 0 -121.862855 36.797733 7267.102501 195.945413 0.050748
7079.778856 -365.050845 0 -121.862858 36.797724 7268.149669 195.945417 0.057261
7080.502697 -365.065369 0 -121.862860 36.797718 7268.873656 195.945420 0.023330
7080.822429 -365.075192 0 -121.862861 36.797715 7269.193539 195.945422 0.035116
7081.866003 -365.113244 0 -121.862865 36.797706 7270.237806 195.945425 0.023450
7082.909577 -365.124135 0 -121.862868 36.797697 7271.281437 195.945429 0.004534
7083.953151 -365.122707 0 -121.862872 36.797688 7272.325012 195.945433 0.000746
7083.996343 -365.123325 0 -121.862872 36.797688 7272.368208 195.945435 0.021082
7084.996725 -365.144707 0 -121.862875 36.797679 7273.368819 195.945437 0.025274
7086.040299 -365.174983 0 -121.862878 36.797670 7274.412831 195.945441 0.063676
7087.083872 -365.277608 0 -121.862882 36.797661 7275.461439 195.945445 0.108332
7087.489988 -365.332031 0 -121.862883 36.797658 7275.871185 195.945448 0.116086
7088.127446 -365.398752 0 -121.862885 36.797652 7276.512126 195.945450 0.088439
7089.171020 -365.480699 0 -121.862888 36.797643 7277.558912 195.945453 0.110067
7090.214594 -365.628478 0 -121.862892 36.797634 7278.612898 195.945457 0.146292
7090.983634 -365.745871 0 -121.862894 36.797627 7279.390845 195.945460 0.146163
7091.258168 -365.781010 0 -121.862895 36.797625 7279.667619 195.945463 0.060760
7092.301742 -365.825959 0 -121.862898 36.797616 7280.712161 195.945465 0.009414
7093.345316 -365.800659 0 -121.862902 36.797607 7281.756041 195.945469 0.065385
7094.388890 -365.689491 0 -121.862905 36.797598 7282.805520 195.945473 0.110107
7094.477279 -365.676022 0 -121.862905 36.797597 7282.894930 195.945474 0.156548
7095.432464 -365.526122 0 -121.862908 36.797589 7283.861805 195.945477 0.093287
7096.476038 -365.489563 0 -121.862912 36.797580 7284.906019 195.945481 0.001122
7097.519611 -365.523780 0 -121.862915 36.797571 7285.950153 195.945485 0.024049
7097.970925 -365.525514 0 -121.862916 36.797567 7286.401471 195.945488 0.004977
7098.563185 -365.518586 0 -121.862918 36.797562 7286.993771 195.945490 0.042155
7099.606759 -365.594473 0 -121.862922 36.797553 7288.040101 195.945493 0.048649
7100.650333 -365.620124 0 -121.862925 36.797544 7289.083990 195.945497 0.088884
7101.464571 -365.759603 0 -121.862928 36.797537 7289.910088 195.945501 0.174576
7101.693907 -365.802306 0 -121.862928 36.797535 7290.143366 195.945503 0.091384
7102.737481 -365.875927 0 -121.862932 36.797526 7291.189533 195.945505 0.060791
7103.781055 -365.929187 0 -121.862935 36.797517 7292.234466 195.945509 0.102610
7104.824629 -365.661765 0 -121.862938 36.797508 7293.311759 195.945513 0.222936
7104.958217 -365.666755 0 -121.862939 36.797507 7293.445440 195.945516 0.114009
7105.868203 -365.780742 0 -121.862942 36.797499 7294.362537 195.945518 0.103654
7106.911777 -365.869250 0 -121.862945 36.797490 7295.409858 195.945521 0.013711
7107.955351 -365.809359 0 -121.862949 36.797481 7296.455149 195.945525 0.062457
7108.451863 -365.773060 0 -121.862950 36.797477 7296.952986 195.945528 0.059430
7108.998925 -365.747340 0 -121.862952 36.797472 7297.500653 195.945530 0.020336
7110.042499 -365.805408 0 -121.862955 36.797463 7298.545841 195.945533 0.023433
7111.086073 -365.796248 0 -121.862959 36.797454 7299.589455 195.945537 0.014372
7111.945509 -365.832757 0 -121.862961 36.797446 7300.449666 195.945541 0.039909
7112.129647 -365.837896 0 -121.862962 36.797445 7300.633876 195.945543 0.018797
7113.173221 -365.855834 0 -121.862965 36.797436 7301.677604 195.945545 0.048944
7114.216796 -365.940049 0 -121.862969 36.797427 7302.724571 195.945550 0.071170
7115.260370 -366.004377 0 -121.862972 36.797418 7303.770126 195.945553 0.047398
7115.439155 -365.997987 0 -121.862973 36.797416 7303.949026 195.945555 0.017009
7116.303944 -365.986627 0 -121.862975 36.797409 7304.813889 195.945558 0.046015
7117.347518 -366.085799 0 -121.862979 36.797400 7305.862164 195.945561 0.101288
7118.391092 -366.198031 0 -121.862982 36.797391 7306.911756 195.945565 0.068410
7118.932802 -366.194248 0 -121.862984 36.797386 7307.453479 195.945569 0.062605
7119.163190 -366.246368 1 -121.862984 36.797384 7307.689690 195.945570 0.024812
7119.435116 -366.206712 0 -121.862985 36.797382 7307.964492 196.260104 0.008794
7120.480419 -366.257952 0 -121.862989 36.797373 7309.011050 196.260106 0.114950
7121.525723 -366.447027 0 -121.862992 36.797364 7310.073316 196.260110 0.046411
7122.367589 -366.345538 0 -121.862995 36.797356 7310.921278 196.260114 0.129053
7122.571026 -366.312128 0 -121.862996 36.797355 7311.127440 196.260116 0.096363
7123.616330 -366.225206 0 -121.862999 36.797346 7312.176351 196.260118 0.066675
7124.661633 -366.172736 0 -121.863002 36.797337 7313.222971 196.260122 0.025608
7125.706937 -366.171670 0 -121.863006 36.797328 7314.268275 196.260127 0.005227
7125.798221 -366.178677 0 -121.863006 36.797327 7314.359828 196.260129 0.096082
7126.752240 -366.272105 0 -121.863009 36.797319 7315.318411 196.260131 0.077067
7127.797544 -366.332759 0 -121.863013 36.797310 7316.365472 196.260135 0.008795
7128.842847 -366.253718 0 -121.863016 36.797301 7317.413760 196.260139 0.074714
7129.228853 -366.225820 0 -121.863017 36.797297 7317.800773 196.260141 0.066395
7129.888151 -366.184316 0 -121.863019 36.797292 7318.461375 196.260144 0.038122
7130.933454 -366.160837 0 -121.863023 36.797283 7319.506942 196.260147 0.016750
7131.978758 -366.149299 0 -121.863026 36.797274 7320.552310 196.260151 0.000615
7132.659486 -366.161898 0 -121.863029 36.797268 7321.233154 196.260154 0.024891
7133.024061 -366.175317 0 -121.863030 36.797265 7321.597977 196.260157 0.015421
7134.069365 -366.183640 0 -121.863033 36.797256 7322.643313 196.260159 0.008772
7135.114668 -366.193657 0 -121.863037 36.797247 7323.688665 196.260163 0.004105
7136.090118 -366.191936 0 -121.863040 36.797238 7324.664116 196.260167 0.000298
7136.159972 -366.193346 0 -121.863040 36.797237 7324.733984 196.260170 0.084999
7137.205275 -366.286723 0 -121.863043 36.797228 7325.783450 196.260172 0.053684
7138.250579 -366.305579 0 -121.863047 36.797219 7326.828924 196.260176 0.038702
7139.295882 -366.367634 0 -121.863050 36.797210 7327.876068 196.260180 0.057685
7139.520751 -366.378848 0 -121.863051 36.797209 7328.101215 196.260183 0.038339
7140.341186 -366.407710 0 -121.863054 36.797201 7328.922158 196.260184 0.002818
7141.386490 -366.384106 0 -121.863057 36.797192 7329.967728 196.260188 0.009279
7142.431793 -366.388310 0 -121.863060 36.797183 7331.013040 196.260192 0.008623
7142.951383 -366.397600 0 -121.863062 36.797179 7331.532713 196.260195 0.000429
7143.477097 -366.387862 0 -121.863064 36.797174 7332.058517 196.260197 0.008585
7144.522400 -366.411086 0 -121.863067 36.797165 7333.104079 196.260200 0.011168
7145.567704 -366.364514 0 -121.863071 36.797156 7334.150419 196.260204 0.071140
7146.382016 -366.278793 0 -121.863073 36.797149 7334.969230 196.260208 0.100534
7146.613008 -366.259424 0 -121.863074 36.797147 7335.201033 196.260210 0.038039
7147.658311 -366.327342 0 -121.863078 36.797138 7336.248541 196.260212 0.073226
7148.703615 -366.412511 0 -121.863081 36.797129 7337.297308 196.260216 0.083545
7149.748919 -366.502001 0 -121.863084 36.797120 7338.346436 196.260220 0.077486
7149.812648 -366.498446 0 -121.863085 36.797120 7338.410264 196.260222 0.083914
7150.794222 -366.414286 0 -121.863088 36.797111 7339.395440 196.260225 0.051119
7151.839526 -366.394835 0 -121.863091 36.797102 7340.440924 196.260229 0.025448
7152.884830 -366.467487 0 -121.863095 36.797093 7341.488750 196.260233 0.070681
7153.243281 -366.494053 0 -121.863096 36.797090 7341.848184 196.260235 0.067866
7153.930133 -366.538428 0 -121.863098 36.797084 7342.536469 196.260238 0.054269
7154.975437 -366.588056 0 -121.863101 36.797075 7343.582950 196.260241 0.073442
7156.020741 -366.691967 0 -121.863105 36.797066 7344.633405 196.260245 0.070501
7156.673914 -366.707800 0 -121.863107 36.797061 7345.286771 196.260248 0.022753
7157.066045 -366.715750 0 -121.863108 36.797057 7345.678982 196.260251 0.060435
7158.111348 -366.620929 0 -121.863112 36.797048 7346.728577 196.260253 0.072638
7159.156652 -366.563892 0 -121.863115 36.797039 7347.775436 196.260257 0.039596
7160.104547 -366.542007 0 -121.863118 36.797031 7348.723584 196.260261 0.019630
7160.201956 -366.543373 0 -121.863118 36.797030 7348.821002 196.260264 0.067937
7161.247260 -366.619639 0 -121.863122 36.797021 7349.869084 196.260266 0.088936
7162.292563 -366.729305 0 -121.863125 36.797012 7350.920125 196.260269 0.105527
7163.337867 -366.840253 0 -121.863129 36.797003 7351.971300 196.260274 0.094952
7163.535180 -366.847293 0 -121.863129 36.797001 7352.168739 196.260276 0.037282
7164.383171 -366.879224 0 -121.863132 36.796994 7353.017330 196.260278 0.060708
7165.428475 -366.962232 0 -121.863136 36.796985 7354.065925 196.260282 0.083073
7166.473778 -367.052897 0 -121.863139 36.796976 7355.115153 196.260286 0.069340
7166.965813 -367.068831 0 -121.863141 36.796972 7355.607446 196.260289 0.074106
7167.519082 -367.130360 0 -121.863142 36.796967 7356.164126 196.260291 0.125298
7168.564386 -367.269130 0 -121.863146 36.796958 7357.218601 196.260294 0.086636
7169.609690 -367.311482 0 -121.863149 36.796949 7358.264762 196.260298 0.058879
7170.396446 -367.376999 0 -121.863152 36.796942 7359.054242 196.260302 0.081663
7170.654994 -367.396844 0 -121.863153 36.796940 7359.313550 196.260303 0.096120
7171.145967 -367.449043 1 -121.863154 36.796936 7359.807290 196.260305 0.062735
7171.716760 -367.463453 0 -121.863157 36.796931 7360.378265 201.037443 0.030926
7172.793108 -367.499982 0 -121.863161 36.796922 7361.455233 201.037447 0.028439
7173.257205 -367.507261 0 -121.863163 36.796918 7361.919386 201.037450 0.019380
7173.869456 -367.520841 0 -121.863166 36.796913 7362.531788 201.037453 0.006868
7174.945804 -367.518858 0 -121.863170 36.796904 7363.608138 201.037457 0.016216
7175.958651 -367.486963 0 -121.863174 36.796896 7364.621487 201.037462 0.029416
7176.022151 -367.487197 0 -121.863174 36.796895 7364.684988 201.037465 0.078189
7177.098499 -367.576086 0 -121.863179 36.796886 7365.765000 201.037468 0.071366
7178.174847 -367.640826 0 -121.863183 36.796877 7366.843293 201.037473 0.058102
7178.660098 -367.666818 0 -121.863185 36.796873 7367.329239 201.037476 0.075277
7179.251195 -367.721851 0 -121.863188 36.796868 7367.922893 201.037479 0.072904
7180.327543 -367.788382 0 -121.863192 36.796859 7369.001295 201.037483 0.036639
7181.361545 -367.799171 0 -121.863197 36.796850 7370.035353 201.037488 0.010064
7181.403891 -367.799214 0 -121.863197 36.796850 7370.077699 201.037493 0.008465
7182.480238 -367.789701 0 -121.863201 36.796841 7371.154089 201.037493 0.013553
7183.556586 -367.828390 0 -121.863206 36.796832 7372.231132 201.037498 0.044286
7184.062991 -367.859795 0 -121.863208 36.796828 7372.738510 201.037502 0.080362
7184.632934 -367.914887 0 -121.863210 36.796823 7373.311109 201.037505 0.136823
7185.709282 -368.085045 0 -121.863215 36.796814 7374.400824 201.037509 0.105368
7186.764438 -368.139480 0 -121.863219 36.796805 7375.457384 201.037514 0.051651
7186.785630 -368.140640 0 -121.863219 36.796805 7375.478607 201.037520 0.056649
7187.861978 -368.201655 0 -121.863224 36.796796 7376.556683 201.037519 0.013764
7188.938326 -368.170270 0 -121.863228 36.796787 7377.633488 201.037524 0.029830
7189.465885 -368.153810 0 -121.863230 36.796782 7378.161304 201.037528 0.000904
7190.014674 -368.171243 0 -121.863232 36.796778 7378.710370 201.037531 0.054491
7191.091022 -368.242364 0 -121.863237 36.796769 7379.789065 201.037534 0.002951
7192.167332 -368.164891 0 -121.863241 36.796760 7380.868160 201.037540 0.071981
7192.167370 -368.164888 0 -121.863241 36.796760 7380.868198 201.039451 0.010676
7193.243718 -368.153399 0 -121.863246 36.796751 7381.944607 201.037545 0.027652
7194.320066 -368.105361 0 -121.863250 36.796742 7383.022027 201.037550 0.034585
7194.868780 -368.097196 0 -121.863253 36.796737 7383.570801 201.037554 0.018795
7195.396414 -368.085131 0 -121.863255 36.796733 7384.098573 201.037556 0.043889
7196.472762 -368.026799 0 -121.863259 36.796724 7385.176501 201.037560 0.051683
7197.549110 -367.973874 0 -121.863264 36.796715 7386.254149 201.037565 0.049108
7197.570227 -367.972905 0 -121.863264 36.796715 7386.275288 201.037565 0.016311
7198.625458 -367.956318 0 -121.863268 36.796706 7387.330650 201.037571 0.009141
7199.701807 -367.953421 0 -121.863273 36.796697 7388.407002 201.037576 0.028220
7200.107419 -367.914497 1 -121.863274 36.796693 7388.814477 201.037579 0.049031
7200.270158 -367.925554 0 -121.863275 36.796692 7388.977592 201.250410 0.037889
7200.779153 -367.889046 0 -121.863277 36.796688 7389.487895 201.250411 0.033369
7201.857104 -367.872599 0 -121.863282 36.796679 7390.565971 201.250414 0.029013
7202.935054 -367.951595 0 -121.863286 36.796670 7391.646812 201.250419 0.073901
7202.946664 -367.953118 0 -121.863286 36.796670 7391.658522 201.250431 0.129117
7204.013005 -368.090777 0 -121.863291 36.796661 7392.733711 201.250425 0.131078
7205.090955 -368.234189 0 -121.863295 36.796652 7393.821159 201.250430 0.150004
7205.623171 -368.332308 0 -121.863297 36.796647 7394.362344 201.250434 0.192800
7206.168906 -368.442017 0 -121.863300 36.796643 7394.918997 201.250436 0.190016
7207.246856 -368.640835 0 -121.863304 36.796634 7396.015130 201.250440 0.153900
7208.299677 -368.769944 0 -121.863309 36.796625 7397.075837 201.250445 0.122155
7208.324807 -368.772511 0 -121.863309 36.796625 7397.101098 201.250452 0.092853
7209.402758 -368.872369 0 -121.863313 36.796616 7398.183664 201.250451 0.080057
7210.480708 -368.945107 0 -121.863318 36.796607 7399.264066 201.250456 0.051699
7210.976184 -368.953713 0 -121.863320 36.796602 7399.759616 201.250460 0.041081
7211.558659 -368.900824 0 -121.863322 36.796598 7400.344487 201.250462 0.117507
7212.636610 -368.758601 0 -121.863327 36.796589 7401.431780 201.250466 0.109895
7213.652690 -368.670701 0 -121.863331 36.796580 7402.451655 201.250471 0.084760
7213.714560 -368.667234 0 -121.863331 36.796580 7402.513623 201.250476 0.007928
7214.792511 -368.661665 0 -121.863336 36.796571 7403.591588 201.250477 0.021843
7215.870462 -368.714325 0 -121.863340 36.796562 7404.670824 201.250482 0.036947
7216.329197 -368.718441 0 -121.863342 36.796558 7405.129578 201.250485 0.006136
7216.948412 -368.720939 0 -121.863345 36.796553 7405.748798 201.250488 0.000879
7218.026363 -368.716949 0 -121.863349 36.796543 7406.826756 201.250492 0.012675
7219.005704 -368.694863 0 -121.863353 36.796535 7407.806346 201.250497 0.024408
7219.104314 -368.690639 0 -121.863354 36.796534 7407.905046 201.250501 0.034471
7220.182265 -368.654305 0 -121.863358 36.796525 7408.983609 201.250503 0.029105
7221.260215 -368.753386 0 -121.863363 36.796516 7410.066104 201.250508 0.113071
7221.682211 -368.823906 0 -121.863365 36.796513 7410.493951 201.250512 0.143943
7222.338166 -368.908550 0 -121.863367 36.796507 7411.155345 201.250514 0.088514
7223.416117 -368.977381 0 -121.863372 36.796498 7412.235491 201.250518 0.042209
7224.358718 -368.993835 0 -121.863376 36.796491 7413.178236 201.250523 0.025961
7224.494068 -369.005365 0 -121.863376 36.796489 7413.314076 201.250526 0.154179
7225.572019 -369.180901 0 -121.863381 36.796480 7414.406226 201.250529 0.142914
7226.649969 -369.313474 0 -121.863385 36.796471 7415.492298 201.250534 0.117399
7227.035225 -369.352679 0 -121.863387 36.796468 7415.879543 201.250538 0.111889
7227.727920 -369.434085 0 -121.863390 36.796462 7416.577006 201.250540 0.099843
7228.805871 -369.529466 0 -121.863394 36.796453 7417.659168 201.250544 0.045239
7229.711732 -369.523832 0 -121.863398 36.796446 7418.565047 201.250549 0.007570
7229.883822 -369.521306 0 -121.863399 36.796444 7418.737155 201.250552 0.077574
7230.961773 -369.426861 0 -121.863403 36.796435 7419.819236 201.250555 0.062489
7232.039724 -369.386586 0 -121.863408 36.796426 7420.897939 201.250560 0.030711
7232.388239 -369.383052 0 -121.863409 36.796423 7421.246472 201.250564 0.019213
7233.117675 -369.365875 0 -121.863413 36.796417 7421.976110 201.250566 0.022540
7234.195626 -369.342313 0 -121.863417 36.796408 7423.054318 201.250570 0.038019
7235.064747 -369.291851 0 -121.863421 36.796401 7423.924903 201.250575 0.061806
7235.273577 -369.275690 0 -121.863422 36.796399 7424.134357 201.250578 0.085530
7236.351528 -369.181793 0 -121.863426 36.796390 7425.216390 201.250581 0.069351
7237.429479 -369.126177 0 -121.863431 36.796381 7426.295775 201.250586 0.038177
7237.741254 -369.128737 0 -121.863432 36.796379 7426.607561 201.250589 0.057427
7238.507430 -369.188081 0 -121.863435 36.796372 7427.376031 201.250592 0.101627
7239.585381 -369.316149 0 -121.863440 36.796363 7428.461563 201.250597 0.072481
7240.265585 -369.315514 1 -121.863442 36.796358 7429.141768 201.250600 0.039805
7240.342485 -369.346285 0 -121.863443 36.796357 7429.224596 226.974777 0.014657
7240.813344 -369.307485 0 -121.863447 36.796354 7429.697051 226.974780 0.053819
7241.695014 -369.273494 0 -121.863454 36.796349 7430.579376 226.974784 0.006600
7242.297850 -369.317283 0 -121.863459 36.796345 7431.183800 226.974790 0.081800
7243.047543 -369.384130 0 -121.863465 36.796341 7431.936467 226.974795 0.025081
7243.782356 -369.354516 0 -121.863472 36.796336 7432.671876 226.974800 0.056582
7244.400072 -369.307602 0 -121.863477 36.796332 7433.291371 226.974806 0.037558
7245.266862 -369.298762 0 -121.863484 36.796327 7434.158206 226.974811 0.005667
7245.752601 -369.315267 0 -121.863488 36.796324 7434.644226 226.974816 0.032901
7246.751367 -369.347604 0 -121.863496 36.796318 7435.643516 226.974821 0.046234
7247.105130 -369.377799 0 -121.863499 36.796316 7435.998565 226.974826 0.099343
7248.235874 -369.495080 0 -121.863508 36.796309 7437.135374 226.974832 0.095306
7248.457659 -369.506704 0 -121.863510 36.796308 7437.357464 226.974836 0.137489
7249.720380 -369.699183 0 -121.863521 36.796300 7438.634771 226.974842 0.157943
7249.810188 -369.720326 0 -121.863522 36.796300 7438.727034 226.974846 0.286961
7251.162717 -370.113078 0 -121.863533 36.796291 7440.135434 226.974852 0.291012
7251.204886 -370.126200 0 -121.863533 36.796291 7440.179597 226.974857 0.275406
7252.515247 -370.485573 0 -121.863544 36.796283 7441.538344 226.974862 0.267069
7252.689392 -370.522665 0 -121.863545 36.796282 7441.716396 226.974868 0.056708
7253.867776 -370.562273 0 -121.863555 36.796275 7442.895446 226.974873 0.040698
7254.173899 -370.583082 0 -121.863558 36.796273 7443.202275 226.974879 0.134186
7255.220306 -370.743764 0 -121.863566 36.796267 7444.260947 226.974883 0.156866
7255.658405 -370.815950 0 -121.863570 36.796264 7444.704953 226.974889 0.160740
7256.572835 -370.961169 0 -121.863578 36.796259 7445.630843 226.974894 0.111620
7257.142912 -370.981651 0 -121.863582 36.796255 7446.201287 226.974899 0.001535
7257.925365 -370.963245 0 -121.863589 36.796250 7446.983956 226.974904 0.002214
7258.627419 -370.984938 0 -121.863595 36.796246 7447.686345 226.974910 0.056071
7259.277895 -371.039083 0 -121.863600 36.796242 7448.339071 226.974914 0.091580
7260.111925 -371.120889 0 -121.863607 36.796237 7449.177104 226.974920 0.071220
7260.630424 -371.135409 0 -121.863611 36.796234 7449.695806 226.974925 0.041131
7261.596432 -371.181948 0 -121.863619 36.796228 7450.662935 226.974930 0.040157
7261.982954 -371.189723 0 -121.863622 36.796226 7451.049535 226.974935 0.020249
7263.080939 -371.212008 0 -121.863631 36.796219 7452.147746 226.974941 0.020184
7263.335484 -371.217023 0 -121.863634 36.796217 7452.402340 226.974945 0.049873
7264.565446 -371.286045 0 -121.863644 36.796210 7453.634237 226.974951 0.050549
7264.688014 -371.285392 0 -121.863645 36.796209 7453.756807 226.974956 0.176937
7266.040544 -371.025046 0 -121.863656 36.796201 7455.134166 226.974962 0.192727
7266.049953 -371.022909 0 -121.863656 36.796201 7455.143815 226.974973 0.152168
7267.393074 -370.819234 0 -121.863667 36.796193 7456.502291 226.974971 0.135433
7267.534461 -370.821857 0 -121.863668 36.796192 7456.643702 226.974977 0.051577
7268.745605 -370.888994 0 -121.863678 36.796185 7457.856705 226.974982 0.040815
7269.018968 -370.882448 0 -121.863681 36.796183 7458.130147 226.974988 0.031884
7270.098135 -370.845869 0 -121.863690 36.796176 7459.209933 226.974992 0.039902
7270.503475 -370.823213 0 -121.863693 36.796174 7459.615906 226.974998 0.108240
7271.450665 -370.699471 0 -121.863701 36.796168 7460.571145 226.975003 0.119730
7271.987983 -370.645472 0 -121.863705 36.796165 7461.111169 226.975008 0.065778
7272.803196 -370.610504 0 -121.863712 36.796160 7461.927132 226.975013 0.028724
7273.472490 -370.602831 0 -121.863718 36.796156 7462.596470 226.975019 0.005815
7274.155726 -370.602639 0 -121.863723 36.796152 7463.279706 226.975023 0.052552
7274.956998 -370.524817 0 -121.863730 36.796147 7464.084748 226.975029 0.135162
7275.508257 -370.419828 0 -121.863734 36.796144 7464.645916 226.975034 0.146098
7276.441506 -370.307934 0 -121.863742 36.796138 7465.585849 226.975039 0.098581
7276.860788 -370.286495 0 -121.863746 36.796135 7466.005678 226.975044 0.005832
7277.926014 -370.299277 0 -121.863754 36.796129 7467.070981 226.975050 0.024230
7278.213319 -370.319267 0 -121.863757 36.796127 7467.358980 226.975055 0.024835
7279.410522 -370.336144 0 -121.863767 36.796120 7468.556303 226.975060 0.003043
