      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 274.585327     40.000     39.701   3.829896   3.830470    12.4766    12.4824    12.4714    12.4772    82.9083     0.7497     4.3068     2.2820     2.2818     2.1832     0.1073  4895.5000     5.0000 1.0000e-12     0.0000      99.95     4.9973    5.88697   96.97517    32.9066    32.9070    24.8742    24.8735         40 0.0000e+00
 274.585358     41.000     40.700   3.806861   3.808317    12.2450    12.2559    12.2397    12.2506    83.0602     0.7424     4.3145     2.2756     2.2755     1.9732     0.0989  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9972    5.90527   96.79496    32.8882    32.8926    24.9040    24.9054         27 0.0000e+00
 274.585388     42.000     41.691   3.777431   3.777632    11.9321    11.9333    11.9268    11.9280    83.2844     0.7316     4.3260     2.2701     2.2699     1.8859     0.0954  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9971    5.91770   96.35857    32.8792    32.8801    24.9560    24.9564         39 0.0000e+00
 274.585419     43.000     42.673   3.776326   3.776296    11.9025    11.9030    11.8971    11.8976    83.2711     0.7323     4.3254     2.2568     2.2566     1.7306     0.0892  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9972    5.83108   94.89790    32.8941    32.8934    24.9731    24.9724         26 0.0000e+00
 274.585419     44.000     43.672   3.776980   3.776869    11.8957    11.8956    11.8902    11.8900    83.4318     0.7246     4.3336     2.2441     2.2439     1.6779     0.0871  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9971    5.79522   94.30792    32.9061    32.9051    24.9837    24.9829         20 0.0000e+00
 274.585449     45.000     44.676   3.784333   3.784428    11.9376    11.9397    11.9319    11.9340    83.5248     0.7201     4.3384     2.2375     2.2373     1.6550     0.0862  4895.5000     5.0000 1.0000e-12     0.0000      99.95     4.9974    5.81040   94.65859    32.9400    32.9390    25.0022    25.0010         21 0.0000e+00
 274.585480     46.000     45.669   3.796948   3.795525    11.9787    11.9739    11.9729    11.9681    83.7235     0.7106     4.3485     2.2042     2.2040     1.5046     0.0802  4895.5000     5.0000 1.0000e-12     0.0000      99.95     4.9973    5.66763   92.45885    33.0253    33.0158    25.0608    25.0543         31 0.0000e+00
 274.585510     47.000     46.652   3.811705   3.811395    12.0343    12.0350    12.0283    12.0290    84.0477     0.6951     4.3651     2.1476     2.1475     1.2553     0.0702  4895.5000     5.0000 1.0000e-12     0.0000      99.95     4.9973    5.41433   88.48547    33.1186    33.1150    25.1228    25.1198         20 0.0000e+00
 274.585510     48.000     47.648   3.818039   3.817989    12.0524    12.0535    12.0463    12.0474    84.2411     0.6859     4.3750     2.1356     2.1355     1.1513     0.0661  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9968    5.39814   88.27910    33.1634    33.1619    25.1542    25.1529         20 0.0000e+00
 274.585541     49.000     48.647   3.812593   3.812694    11.9830    11.9852    11.9767    11.9790    84.3479     0.6809     4.3805     2.1258     2.1257     1.1074     0.0643  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9971    5.40592   88.28218    33.1720    33.1710    25.1739    25.1727         26 0.0000e+00
 274.585571     50.000     49.635   3.810496   3.810507    11.9549    11.9557    11.9485    11.9493    84.4413     0.6765     4.3853     2.1059     2.1058     1.0461     0.0618  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9972    5.35468   87.39635    33.1762    33.1756    25.1825    25.1819         37 0.0000e+00
 274.585602     51.000     50.625   3.808151   3.808235    11.9281    11.9297    11.9217    11.9232    84.4101     0.6779     4.3837     2.0865     2.0864     1.0181     0.0607  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9969    5.28109   86.14694    33.1768    33.1763    25.1880    25.1873         29 0.0000e+00
 274.585632     52.000     51.619   3.795966   3.796926    11.7982    11.8073    11.7916    11.8007    84.4746     0.6749     4.3870     2.0773     2.0772     0.9981     0.0599  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9970    5.28026   85.89615    33.1738    33.1751    25.2098    25.2091         37 0.0000e+00
 274.585663     53.000     52.607   3.784076   3.784065    11.6667    11.6672    11.6601    11.6606    84.5898     0.6694     4.3929     2.0685     2.0684     0.9416     0.0577  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9970    5.28493   85.73456    33.1749    33.1744    25.2351    25.2345         60 0.0000e+00
 274.585663     54.000     53.601   3.781276   3.781321    11.6310    11.6319    11.6242    11.6251    84.6212     0.6679     4.3945     2.0639     2.0638     0.8904     0.0556  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9971    5.27218   85.46529    33.1791    33.1788    25.2449    25.2445         32 0.0000e+00
 274.585724     55.000     54.598   3.779665   3.779382    11.6100    11.6071    11.6031    11.6002    84.6466     0.6667     4.3958     2.0510     2.0509     0.9467     0.0579  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9971    5.21776   84.54729    33.1818    33.1816    25.2509    25.2512         44 0.0000e+00
 274.585754     56.000     55.581   3.769263   3.769953    11.4877    11.4940    11.4808    11.4871    84.6878     0.6648     4.3979     2.0126     2.0125     0.9041     0.0562  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9969    5.05373   81.68089    33.1890    33.1902    25.2789    25.2786         27 0.0000e+00
 274.585754     57.000     56.583   3.761755   3.762416    11.3941    11.4004    11.3871    11.3934    84.6734     0.6655     4.3972     2.0004     2.0004     0.9042     0.0562  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9970    5.04441   81.37367    33.1990    33.1998    25.3037    25.3032         29 0.0000e+00
 274.585785     58.000     57.575   3.743312   3.742052    11.1937    11.1767    11.1867    11.1697    84.7323     0.6627     4.4002     1.9858     1.9857     0.8792     0.0552  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9970    5.03597   80.89095    33.1972    33.2001    25.3385    25.3438         53 0.0000e+00
 274.585815     59.000     58.561   3.732644   3.732853    11.0719    11.0742    11.0648    11.0671    84.8674     0.6563     4.4071     1.9721     1.9720     0.8199     0.0528  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9972    5.02303   80.47562    33.2012    33.2012    25.3634    25.3630         50 0.0000e+00
 274.585846     60.000     59.554   3.730673   3.730803    11.0448    11.0463    11.0375    11.0391    84.8388     0.6577     4.4057     1.9593     1.9592     0.8930     0.0557  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9969    4.98025   79.74635    33.2058    33.2057    25.3718    25.3715         41 0.0000e+00
 274.585876     61.000     60.547   3.728192   3.728475    11.0120    11.0153    11.0047    11.0080    84.8037     0.6593     4.4039     1.9416     1.9415     0.8308     0.0532  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9971    4.89523   78.33225    33.2104    33.2102    25.3813    25.3805         32 0.0000e+00
 274.585907     62.000     61.542   3.720875   3.721642    10.9262    10.9336    10.9188    10.9262    84.8340     0.6579     4.4054     1.9200     1.9199     0.8192     0.0528  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9971    4.77169   76.21819    33.2150    33.2159    25.4001    25.3995         44 0.0000e+00
 274.585907     63.000     62.526   3.716184   3.716539    10.8678    10.8723    10.8603    10.8648    84.8894     0.6553     4.4082     1.8779     1.8778     0.7783     0.0511  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9970    4.62710   73.81810    33.2208    33.2203    25.4150    25.4138         36 0.0000e+00
 274.585938     64.000     63.521   3.703458   3.704285    10.7016    10.7071    10.6940    10.6996    84.8908     0.6552     4.4083     1.8604     1.8604     0.7878     0.0515  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9971    4.63877   73.75169    33.2445    33.2477    25.4625    25.4641         22 0.0000e+00
 274.585938     65.000     64.518   3.692214   3.692567    10.5444    10.5476    10.5368    10.5400    84.9849     0.6508     4.4131     1.8521     1.8521     0.8015     0.0521  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9968    4.64745   73.65451    33.2747    33.2753    25.5134    25.5134         19 0.0000e+00
 274.585968     66.000     65.521   3.690861   3.691069    10.5247    10.5262    10.5170    10.5185    85.0569     0.6474     4.4168     1.8461     1.8461     0.7570     0.0503  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9970    4.64469   73.58130    33.2786    33.2794    25.5199    25.5203         24 0.0000e+00
 274.585999     67.000     66.503   3.689939   3.689740    10.5101    10.5059    10.5023    10.4980    85.0520     0.6476     4.4166     1.8265     1.8265     0.7604     0.0504  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9969    4.57997   72.53500    33.2823    33.2842    25.5254    25.5275         45 0.0000e+00
 274.586029     68.000     67.489   3.688347   3.688379    10.4772    10.4775    10.4692    10.4696    85.1560     0.6427     4.4219     1.8071     1.8071     0.7113     0.0485  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9972    4.47548   70.83574    33.2960    33.2960    25.5417    25.5417         30 0.0000e+00
 274.586029     69.000     68.483   3.688761   3.688788    10.4769    10.4776    10.4689    10.4696    85.0073     0.6497     4.4143     1.7919     1.7919     0.7292     0.0492  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9972    4.41496   69.87934    33.2999    33.2996    25.5449    25.5444         23 0.0000e+00
 274.586060     70.000     69.481   3.690769   3.690638    10.4835    10.4838    10.4754    10.4756    85.0711     0.6467     4.4176     1.7794     1.7794     0.7349     0.0494  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9969    4.37797   69.30985    33.3136    33.3121    25.5544    25.5532         22 0.0000e+00
 274.586060     71.000     70.473   3.695526   3.695605    10.5018    10.5035    10.4935    10.4952    85.1545     0.6428     4.4218     1.7685     1.7686     0.7341     0.0494  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9971    4.33953   68.74163    33.3443    33.3435    25.5752    25.5743         21 0.0000e+00
 274.586060     72.000     71.470   3.699513   3.699407    10.5308    10.5307    10.5224    10.5223    85.1315     0.6439     4.4207     1.7567     1.7567     0.7484     0.0499  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9971    4.30067   68.17455    33.3573    33.3563    25.5803    25.5796         23 0.0000e+00
 274.586090     73.000     72.465   3.702936   3.702855    10.5527    10.5524    10.5441    10.5439    85.2642     0.6377     4.4274     1.7434     1.7434     0.7319     0.0493  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9970    4.27048   67.73376    33.3712    33.3706    25.5874    25.5869         42 0.0000e+00
 274.586121     74.000     73.450   3.704852   3.704851    10.5448    10.5454    10.5362    10.5367    85.2844     0.6367     4.4285     1.7216     1.7216     0.6826     0.0473  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9971    4.17822   66.27042    33.3971    33.3966    25.6090    25.6085         45 0.0000e+00
 274.586121     75.000     74.440   3.695766   3.695363    10.4524    10.4469    10.4436    10.4382    85.2803     0.6369     4.4283     1.6926     1.6926     0.6732     0.0469  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9972    4.05395   64.16865    33.3902    33.3912    25.6195    25.6212         37 0.0000e+00
 274.586151     76.000     75.434   3.691759   3.691535    10.3703    10.3679    10.3615    10.3591    84.9970     0.6503     4.4138     1.6689     1.6689     0.6545     0.0462  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9971    4.00506   63.29605    33.4248    33.4247    25.6607    25.6610         34 0.0000e+00
 274.586182     77.000     76.422   3.691507   3.691664    10.3444    10.3456    10.3355    10.3367    85.2167     0.6399     4.4250     1.6532     1.6533     0.6268     0.0451  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9971    3.96609   62.65353    33.4457    33.4461    25.6814    25.6815         28 0.0000e+00
 274.586182     78.000     77.416   3.688422   3.688617    10.3057    10.3070    10.2967    10.2980    85.2245     0.6395     4.4254     1.6417     1.6418     0.6379     0.0455  4895.5000     5.0000 1.0000e-12     0.0000      99.95     4.9973    3.93776   62.15559    33.4497    33.4504    25.6912    25.6915         22 0.0000e+00
 274.586182     79.000     78.406   3.681127   3.681596    10.2227    10.2258    10.2136    10.2167    85.2285     0.6393     4.4256     1.6332     1.6333     0.6472     0.0459  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9970    3.93144   61.94519    33.4521    33.4540    25.7072    25.7082         19 0.0000e+00
 274.586212     80.000     79.410   3.678508   3.678625    10.1867    10.1878    10.1775    10.1786    85.2811     0.6369     4.4283     1.6285     1.6286     0.6280     0.0451  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9970    3.93589   61.96934    33.4583    33.4585    25.7182    25.7182         20 0.0000e+00
 274.586212     81.000     80.406   3.677153   3.677319    10.1631    10.1647    10.1539    10.1555    85.3459     0.6338     4.4316     1.6168     1.6168     0.6187     0.0447  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9971    3.89945   61.36744    33.4659    33.4661    25.7282    25.7281         36 0.0000e+00
 274.586273     82.000     81.377   3.669320   3.669927    10.0681    10.0717    10.0588    10.0624    85.3445     0.6339     4.4316     1.5851     1.5852     0.5880     0.0435  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9971    3.76282   59.09805    33.4739    33.4767    25.7505    25.7521         22 0.0000e+00
 274.586273     83.000     82.369   3.649869   3.651050     9.8483     9.8561     9.8390     9.8468    85.4165     0.6305     4.4353     1.5770     1.5771     0.5697     0.0428  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9970    3.74770   58.58146    33.4791    33.4840    25.7914    25.7939         16 0.0000e+00
